Voivodeship,County/City,Last Update,Confirmed,Deaths
dolnośląskie,no-data,2020-07-30 11:59:03,3 223,155
kujawsko-pomorskie,no-data,2020-07-30 11:59:03,773,50
lubelskie,no-data,2020-07-30 11:59:03,956,20
lubuskie,no-data,2020-07-30 11:59:03,390,9
łódzkie,no-data,2020-07-30 11:59:03,3 950,206
małopolskie,no-data,2020-07-30 11:59:03,3 458,61
mazowieckie,no-data,2020-07-30 11:59:03,6 319,375
opolskie,no-data,2020-07-30 11:59:03,1 168,55
podkarpackie,no-data,2020-07-30 11:59:03,1 275,60
podlaskie,no-data,2020-07-30 11:59:03,969,21
pomorskie,no-data,2020-07-30 11:59:03,887,39
śląskie,no-data,2020-07-30 11:59:03,15 940,390
świętokrzyskie,no-data,2020-07-30 11:59:03,966,45
warmińsko-mazurskie,no-data,2020-07-30 11:59:03,353,2
wielkopolskie,no-data,2020-07-30 11:59:03,3 682,198
zachodniopomorskie,no-data,2020-07-30 11:59:03,722,23
