Voivodeship,County/City,Last Update,Confirmed,Deaths
dolnośląskie,no-data,2020-05-11 08:59:03,2 002,67
kujawsko-pomorskie,no-data,2020-05-11 08:59:03,574,32
lubelskie,no-data,2020-05-11 08:59:03,388,14
lubuskie,no-data,2020-05-11 08:59:03,92,0
łódzkie,no-data,2020-05-11 08:59:03,1 178,40
małopolskie,no-data,2020-05-11 08:59:03,1 047,35
mazowieckie,no-data,2020-05-11 08:59:03,2 791,222
opolskie,no-data,2020-05-11 08:59:03,490,34
podkarpackie,no-data,2020-05-11 08:59:03,371,28
podlaskie,no-data,2020-05-11 08:59:03,384,7
pomorskie,no-data,2020-05-11 08:59:03,481,26
śląskie,no-data,2020-05-11 08:59:03,3 566,150
świętokrzyskie,no-data,2020-05-11 08:59:03,325,12
warmińsko-mazurskie,no-data,2020-05-11 08:59:03,162,1
wielkopolskie,no-data,2020-05-11 08:59:03,1 672,116
zachodniopomorskie,no-data,2020-05-11 08:59:03,473,16
