Voivodeship,County/City,Last Update,Confirmed,Deaths
dolnośląskie,no-data,2020-05-31 16:59:02,2585,104
kujawsko-pomorskie,no-data,2020-05-31 16:59:02,594,46
lubelskie,no-data,2020-05-31 16:59:02,493,15
lubuskie,no-data,2020-05-31 16:59:02,116,0
łódzkie,no-data,2020-05-31 16:59:02,1523,66
małopolskie,no-data,2020-05-31 16:59:02,1215,40
mazowieckie,no-data,2020-05-31 16:59:02,3546,264
opolskie,no-data,2020-05-31 16:59:02,643,47
podkarpackie,no-data,2020-05-31 16:59:02,383,35
podlaskie,no-data,2020-05-31 16:59:02,449,9
pomorskie,no-data,2020-05-31 16:59:02,553,35
śląskie,no-data,2020-05-31 16:59:02,8243,208
świętokrzyskie,no-data,2020-05-31 16:59:02,478,22
warmińsko-mazurskie,no-data,2020-05-31 16:59:02,179,1
wielkopolskie,no-data,2020-05-31 16:59:02,2150,153
zachodniopomorskie,no-data,2020-05-31 16:59:02,536,19
