Voivodeship,County/City,Last Update,Confirmed,Deaths
dolnośląskie,no-data,2020-05-27 10:59:02,2497,101
kujawsko-pomorskie,no-data,2020-05-27 10:59:02,595,46
lubelskie,no-data,2020-05-27 10:59:02,471,15
lubuskie,no-data,2020-05-27 10:59:02,111,0
łódzkie,no-data,2020-05-27 10:59:02,1384,62
małopolskie,no-data,2020-05-27 10:59:02,1180,40
mazowieckie,no-data,2020-05-27 10:59:02,3359,256
opolskie,no-data,2020-05-27 10:59:02,603,47
podkarpackie,no-data,2020-05-27 10:59:02,378,35
podlaskie,no-data,2020-05-27 10:59:02,432,9
pomorskie,no-data,2020-05-27 10:59:02,546,32
śląskie,no-data,2020-05-27 10:59:02,7520,194
świętokrzyskie,no-data,2020-05-27 10:59:02,404,21
warmińsko-mazurskie,no-data,2020-05-27 10:59:02,179,1
wielkopolskie,no-data,2020-05-27 10:59:02,2117,147
zachodniopomorskie,no-data,2020-05-27 10:59:02,527,19
