Voivodeship,County/City,Last Update,Confirmed,Deaths
dolnośląskie,no-data,2020-06-02 15:59:03,2632,105
kujawsko-pomorskie,no-data,2020-06-02 15:59:03,593,47
lubelskie,no-data,2020-06-02 15:59:03,495,15
lubuskie,no-data,2020-06-02 15:59:03,120,0
łódzkie,no-data,2020-06-02 15:59:03,1610,71
małopolskie,no-data,2020-06-02 15:59:03,1231,40
mazowieckie,no-data,2020-06-02 15:59:03,3628,269
opolskie,no-data,2020-06-02 15:59:03,662,47
podkarpackie,no-data,2020-06-02 15:59:03,387,35
podlaskie,no-data,2020-06-02 15:59:03,460,9
pomorskie,no-data,2020-06-02 15:59:03,559,35
śląskie,no-data,2020-06-02 15:59:03,8501,213
świętokrzyskie,no-data,2020-06-02 15:59:03,486,22
warmińsko-mazurskie,no-data,2020-06-02 15:59:03,179,1
wielkopolskie,no-data,2020-06-02 15:59:03,2188,153
zachodniopomorskie,no-data,2020-06-02 15:59:03,540,19
