Voivodeship,County/City,Last Update,Confirmed,Deaths
dolnośląskie,no-data,2020-07-21 13:59:02,3 076,152
kujawsko-pomorskie,no-data,2020-07-21 13:59:02,724,49
lubelskie,no-data,2020-07-21 13:59:02,884,20
lubuskie,no-data,2020-07-21 13:59:02,328,1
łódzkie,no-data,2020-07-21 13:59:02,3 657,196
małopolskie,no-data,2020-07-21 13:59:02,2 596,49
mazowieckie,no-data,2020-07-21 13:59:02,5 763,369
opolskie,no-data,2020-07-21 13:59:02,1044,54
podkarpackie,no-data,2020-07-21 13:59:02,1105,56
podlaskie,no-data,2020-07-21 13:59:02,917,16
pomorskie,no-data,2020-07-21 13:59:02,761,39
śląskie,no-data,2020-07-21 13:59:02,14 558,375
świętokrzyskie,no-data,2020-07-21 13:59:02,919,45
warmińsko-mazurskie,no-data,2020-07-21 13:59:02,307,2
wielkopolskie,no-data,2020-07-21 13:59:02,3 476,190
zachodniopomorskie,no-data,2020-07-21 13:59:02,667,23
