Voivodeship,County/City,Last Update,Confirmed,Deaths
dolnośląskie,no-data,2020-04-05 10:59:02,427,8
kujawsko-pomorskie,no-data,2020-04-05 10:59:02,224,1
lubelskie,no-data,2020-04-05 10:59:02,166,6
lubuskie,no-data,2020-04-05 10:59:02,59,0
łódzkie,no-data,2020-04-05 10:59:02,259,3
małopolskie,no-data,2020-04-05 10:59:02,319,7
mazowieckie,no-data,2020-04-05 10:59:02,901,14
opolskie,no-data,2020-04-05 10:59:02,90,1
podkarpackie,no-data,2020-04-05 10:59:02,144,4
podlaskie,no-data,2020-04-05 10:59:02,82,0
pomorskie,no-data,2020-04-05 10:59:02,109,0
śląskie,no-data,2020-04-05 10:59:02,534,22
świętokrzyskie,no-data,2020-04-05 10:59:02,93,1
warmińsko-mazurskie,no-data,2020-04-05 10:59:02,80,1
wielkopolskie,no-data,2020-04-05 10:59:02,244,14
zachodniopomorskie,no-data,2020-04-05 10:59:02,103,2
